series_id,省,市,站点,楼栋,机房,设备类型,设备,测点类型,监控量,上报时间,上报值,单位,__file,__sheet,监控值,组别,测点编码,n_points,duration_s,window_found,v_min,v_max,v_range,label,anomaly_original,is_far,is_knn_high,knn_score,cluster_dist,best_shift,v_mean,d2_std,zigzag,shift_abs,dbscan_eps,dbscan_noise_ratio,dbscan_clusters,hard_anomaly,similarity_group,similarity_keep,anomaly
咸阳秦都西咸数据中心1号楼D201电力电池机房|1#开关电源蓄电池组|第1组|第1组单体9电池电压|1-D201电池室放电电池数据表.xlsx|DC1|DC1,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D201电力电池机房,铅酸电池,1#开关电源蓄电池组,单体XX电压,第1组单体9电池电压,2025-07-08T00:06:40,2.053,V,1-D201电池室放电电池数据表.xlsx,DC1,2.053,第1组,DC1,8,1353.0,False,2.002,2.307,-0.849048676232453,0,False,False,False,0.32640392825534925,1.682422512416631,1,-0.24615704228740698,-0.20456846863088693,-1.4167641499512273,0.41724850930712754,1.0763127160481123,0.060072815533980584,7,False,0.3615719003626547,False,False
咸阳秦都西咸数据中心1号楼D303电力电池机房|6#开关电源蓄电池组|第1组|第1组单体4电池电压|1-D303电池室放电电池数据表.xlsx|DC6|DC6,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D303电力电池机房,铅酸电池,6#开关电源蓄电池组,单体XX电压,第1组单体4电池电压,2025-07-10T00:00:48,2.266,V,1-D303电池室放电电池数据表.xlsx,DC6,2.266,第1组,DC6,7,1293.0,True,1.849,2.214,0.3097281225564987,0,False,False,False,0.32595483675487164,1.7107105803453586,-7,-0.2596792367135917,-1.5637198333975189,0.16179147520023301,0.376008756556403,1.0763127160481123,0.060072815533980584,7,False,0.05032270280556305,False,False
咸阳秦都西咸数据中心1号楼J301电力电池机房|08#开关电源蓄电池组|第2组|第2组单体5电池电压|1-J301电池室放电电池数据表.xlsx|DC8|DC8,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼J301电力电池机房,铅酸电池,08#开关电源蓄电池组,单体XX电压,第2组单体5电池电压,2025-07-09T01:51:07,1.962,V,1-J301电池室放电电池数据表.xlsx,DC8,1.962,第2组,DC8,9,4136.0,True,1.893,2.267,0.008347124527615823,0,False,False,False,0.32565331187572283,0.856833028205898,-7,-0.4026691269756961,0.1133242776204629,0.6723359229734885,0.35047755710039963,1.0763127160481123,0.060072815533980584,7,False,-0.14562805263779033,False,False
咸阳秦都西咸数据中心1号楼D303电力电池机房|6#开关电源蓄电池组|第2组|第2组单体20电池电压|1-D303电池室放电电池数据表.xlsx|DC6|DC6,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D303电力电池机房,铅酸电池,6#开关电源蓄电池组,单体XX电压,第2组单体20电池电压,2025-07-10T02:30:59,2.081,V,1-D303电池室放电电池数据表.xlsx,DC6,2.081,第2组,DC6,7,9130.0,False,1.98,2.133,-0.4698005150334212,0,False,False,False,0.32564349410259763,1.9908286051703024,-1,-2.0527055454844465,-0.03661978731265228,-1.4436093221182262,-0.04378990432411009,1.0763127160481123,0.060072815533980584,7,False,-0.34888830997909565,False,False
咸阳秦都西咸数据中心1号楼J301电力电池机房|13#开关电源蓄电池组|第1组|第1组单体14电池电压|1-J301电池室放电电池数据表.xlsx|DC13|DC13,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼J301电力电池机房,铅酸电池,13#开关电源蓄电池组,单体XX电压,第1组单体14电池电压,2025-07-08T03:21:10,2.141,V,1-J301电池室放电电池数据表.xlsx,DC13,2.141,第1组,DC13,9,1290.0,False,1.854,2.295,0.5083615152425522,0,False,False,False,0.3256284313478796,1.8749221741046644,7,0.2405832428057797,-1.4187760630829995,0.17538895752990524,0.4577844084269296,1.0763127160481123,0.060072815533980584,7,False,0.9311200704544688,True,False
咸阳秦都西咸数据中心1号楼J301电力电池机房|03#开关电源蓄电池组|第1组|第1组单体19电池电压|1-J301电池室放电电池数据表.xlsx|DC3|DC3,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼J301电力电池机房,铅酸电池,03#开关电源蓄电池组,单体XX电压,第1组单体19电池电压,2025-07-09T00:31:17,2.256,V,1-J301电池室放电电池数据表.xlsx,DC3,2.256,第1组,DC3,9,1940.0,False,1.822,2.273,0.21634148210512333,0,False,False,False,0.32518092626059814,1.2979074219518294,7,0.29464302262463127,-0.2837874267980934,0.5259545705950504,0.4258411962591495,1.0763127160481123,0.060072815533980584,7,False,0.9001522786649955,False,False
咸阳秦都西咸数据中心1号楼J301电力电池机房|08#开关电源蓄电池组|第2组|第2组单体21电池电压|1-J301电池室放电电池数据表.xlsx|DC8|DC8,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼J301电力电池机房,铅酸电池,08#开关电源蓄电池组,单体XX电压,第2组单体21电池电压,2025-07-09T02:12:25,2.12,V,1-J301电池室放电电池数据表.xlsx,DC8,2.12,第2组,DC8,11,9862.0,False,1.952,2.298,-1.3041551216069935,0,False,False,False,0.3251636630435406,1.6638327449214414,-5,0.3456673010964604,0.5066700396551561,0.21782362295383972,0.2826687133310817,1.0763127160481123,0.060072815533980584,7,False,0.0733611427572903,False,False
咸阳秦都西咸数据中心1号楼D203电力电池机房|2#开关电源蓄电池组|第2组|第2组单体21电池电压|1-D203电池室放电电池数据表.xlsx|DC2|DC2,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D203电力电池机房,铅酸电池,2#开关电源蓄电池组,单体XX电压,第2组单体21电池电压,2025-07-11T00:47:00,1.791,V,1-D203电池室放电电池数据表.xlsx,DC2,1.791,第2组,DC2,7,1108.0,True,1.689,2.034,1.1814761908148135,0,False,False,False,0.32514073241003383,1.86460265453247,7,-1.3274948549474677,-1.129005401273227,0.1427195875670606,0.030997497401375917,1.0763127160481123,0.060072815533980584,7,False,0.689121841833752,False,False
咸阳秦都西咸数据中心1号楼D203电力电池机房|5#开关电源蓄电池组|第1组|第1组单体4电池电压|1-D203电池室放电电池数据表.xlsx|DC5|DC5,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D203电力电池机房,铅酸电池,5#开关电源蓄电池组,单体XX电压,第1组单体4电池电压,2025-07-11T01:38:52,2.172,V,1-D203电池室放电电池数据表.xlsx,DC5,2.172,第1组,DC5,14,10347.0,False,1.208,2.274,-0.4467102049187739,0,False,False,False,0.32491581947836123,1.4460779748039854,-7,-1.9431623705656138,0.018196715793700913,0.6538294401368441,-0.23846879881470168,1.0763127160481123,0.060072815533980584,7,False,-0.6940570261845149,False,False
咸阳秦都西咸数据中心1号楼J301电力电池机房|08#开关电源蓄电池组|第2组|第2组单体23电池电压|1-J301电池室放电电池数据表.xlsx|DC8|DC8,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼J301电力电池机房,铅酸电池,08#开关电源蓄电池组,单体XX电压,第2组单体23电池电压,2025-07-09T02:12:29,2.265,V,1-J301电池室放电电池数据表.xlsx,DC8,2.265,第2组,DC8,13,9862.0,False,1.961,2.355,-1.2719002731150004,0,False,False,False,0.3243809504390116,2.085671775433175,7,0.8528587079767134,0.2960684156905081,0.7955809821809213,-0.03375390497017065,1.0763127160481123,0.060072815533980584,7,False,0.9128930843977813,False,False
咸阳秦都西咸数据中心1号楼D203电力电池机房|8#开关电源蓄电池组|第1组|第1组单体15电池电压|1-D203电池室放电电池数据表.xlsx|DC8|DC8,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D203电力电池机房,铅酸电池,8#开关电源蓄电池组,单体XX电压,第1组单体15电池电压,2025-07-11T02:37:55,2.122,V,1-D203电池室放电电池数据表.xlsx,DC8,2.122,第1组,DC8,10,9501.0,False,1.977,2.329,-0.726873975107011,0,False,False,False,0.3241087547645315,1.4528420113269953,-7,0.06457093173538175,0.5736767678034814,0.742462432446541,-0.5352609438988506,1.0763127160481123,0.060072815533980584,7,False,0.4906640960109851,False,False
咸阳秦都西咸数据中心1号楼D203电力电池机房|5#开关电源蓄电池组|第1组|第1组单体20电池电压|1-D203电池室放电电池数据表.xlsx|DC5|DC5,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D203电力电池机房,铅酸电池,5#开关电源蓄电池组,单体XX电压,第1组单体20电池电压,2025-07-11T01:40:11,2.263,V,1-D203电池室放电电池数据表.xlsx,DC5,2.263,第1组,DC5,12,10307.0,False,1.676,2.314,-0.8419680038837232,0,False,False,False,0.323779355627487,1.433634214714853,7,0.11513307276636475,0.20674251908764066,0.8171579809391409,0.47830731957564787,1.0763127160481123,0.060072815533980584,7,False,0.6969121846383314,False,False
咸阳秦都西咸数据中心1号楼D203电力电池机房|4#开关电源蓄电池组|第1组|第1组单体20电池电压|1-D203电池室放电电池数据表.xlsx|DC4|DC4,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D203电力电池机房,铅酸电池,4#开关电源蓄电池组,单体XX电压,第1组单体20电池电压,2025-07-11T00:00:52,2.322,V,1-D203电池室放电电池数据表.xlsx,DC4,2.322,第1组,DC4,10,7148.0,False,2.04,2.322,-1.1359496419658246,0,False,False,False,0.32346512411624195,1.3311639898605958,-6,-0.3138715802926584,0.6080045773317946,0.5477280793635309,-0.01471854578371136,1.0763127160481123,0.060072815533980584,7,False,0.702637643185176,False,False
咸阳秦都西咸数据中心1号楼D203电力电池机房|7#开关电源蓄电池组|第2组|第2组单体14电池电压|1-D203电池室放电电池数据表.xlsx|DC7|DC7,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D203电力电池机房,铅酸电池,7#开关电源蓄电池组,单体XX电压,第2组单体14电池电压,2025-07-11T02:14:32,2.326,V,1-D203电池室放电电池数据表.xlsx,DC7,2.326,第2组,DC7,7,8018.0,False,2.066,2.326,-1.3945235462819803,0,False,False,False,0.323119266353112,1.965008868202246,-1,-0.5293758258686698,1.1175608071736471,-0.9900074437091604,0.2657297233414706,1.0763127160481123,0.060072815533980584,7,False,0.8913993154578203,False,False
咸阳秦都西咸数据中心1号楼J301电力电池机房|03#开关电源蓄电池组|第2组|第2组单体23电池电压|1-J301电池室放电电池数据表.xlsx|DC3|DC3,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼J301电力电池机房,铅酸电池,03#开关电源蓄电池组,单体XX电压,第2组单体23电池电压,2025-07-09T00:31:12,2.203,V,1-J301电池室放电电池数据表.xlsx,DC3,2.203,第2组,DC3,9,1940.0,False,1.853,2.204,-0.24994667196018155,0,False,False,False,0.3224499519897982,1.0150923437648796,7,-0.20282521909823858,-0.5407123640603014,0.5394271106430856,0.48744013758348215,1.0763127160481123,0.060072815533980584,7,False,0.9953218633965935,True,False
咸阳秦都西咸数据中心1号楼D303电力电池机房|5#开关电源蓄电池组|第1组|第1组单体2电池电压|1-D303电池室放电电池数据表.xlsx|DC5|DC5,陕西省,咸阳,中国移动西咸数据中心,咸阳秦都西咸数据中心1号楼站点,咸阳秦都西咸数据中心1号楼D303电力电池机房,铅酸电池,5#开关电源蓄电池组,单体XX电压,第1组单体2电池电压,2025-07-10T01:45:22,2.046,V,1-D303电池室放电电池数据表.xlsx,DC5,2.046,第1组,DC5,8,7572.0,False,1.981,2.288,-1.0683569133333384,0,False,False,False,0.3223830933241876,1.2878305159356176,-6,-0.08790455949119569,0.40044088690465285,0.512497023289717,0.2222663676242622,1.0763127160481123,0.060072815533980584,7,False,0.6786980745491848,False,False
