__file,__sheet,机房,设备,total_series,anomaly_series,max_knn,anomaly_ratio
榆林自维站点放电数据.xlsx,sheet,榆林府谷庙沟门青龙寺煤矿综合业务机房,开关电源铅酸电池-1（南都GFM-300P）,1,0,0.3106287432918312,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷郭家湾01楼综合机房,开关电源铅酸电池-2（双登GFM-500）,1,0,0.3019185260805314,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷庙沟门青龙寺煤矿综合业务机房,开关电源铅酸电池-2（南都GFM-300P）,1,0,0.3012077387297979,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷庙沟门太家沟一村01楼综合机房,开关电源铅酸电池-1（三瑞CGT12-150）,1,0,0.2999564676470901,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷老高川镇01楼综合机房,开关电源铅酸电池-1（圣阳GFM-500H）,1,0,0.2953804660912005,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新民综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.2915785397600621,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷黄甫综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.2828100063329308,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷三道沟综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.2809364420236367,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷三道沟01楼综合机房,开关电源铅酸电池-2（圣阳GFM-500H）,1,0,0.2804308724059785,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷庙沟门综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.2703295568735927,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷老高川镇01楼综合机房,开关电源铅酸电池-2（圣阳GFM-500H）,1,0,0.2688582035136884,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷郭家湾神华电厂05楼综合机房,开关电源铅酸电池-1（双登6-FMX-150C）,1,0,0.2673626094304961,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷温家峁综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.2652349627298356,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷田家寨综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.2614423491438407,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷田家寨综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.2597324654472699,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新区阴塔新村综合业务机房,开关电源铅酸电池-3（双登GFM-1000）,1,0,0.25583226876043635,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新区阴塔新村综合业务机房,开关电源铅酸电池-4（双登GFM-1000）,1,0,0.24398020382616908,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新庙综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.24384694973825943,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷麻镇综合业务机房,开关电源铅酸电池-1（双登GFM-1000）,1,0,0.23696322240695694,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷三道沟01楼综合机房,开关电源铅酸电池-1（圣阳GFM-500H）,1,0,0.22479741651375013,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷傅家焉01楼综合机房,开关电源铅酸电池-2（双登GFM-500）,1,0,0.22181075897063426,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷石马川综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.21693572670128108,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新庙综合业务机房,开关电源铅酸电池-2（双登GFM-1000）,1,0,0.21387323377175055,0.0
榆林自维站点放电数据.xlsx,sheet,榆林府谷新民镇蛇口峁东峰煤矿05楼综合机房,开关电源铅酸电池-2（双登GFM-300）,1,0,0.21249726562432145,0.0
